Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR14419537	2021-05-04 15:49:20	2021-05-04 15:43:59	20804098	6282837596	20804098	302	1941		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419537/SRR14419537.1	SRX10770974	UC_226	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856022	SAMN18804357	simple	3483	Cannabis sativa	UC_226					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	7027C82088F4E68DF4FBF8DE9EFC5DF1	BC0B44B4F3A9603F1B401E2BD878388D
SRR14419797	2021-05-04 16:19:26	2021-05-04 16:16:06	21042557	6354852214	21042557	302	1939		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419797/SRR14419797.1	SRX10771099	UC_392	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856147	SAMN18804465	simple	3483	Cannabis sativa	UC_392					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	D253B12FE3919C1AD0CFA14BD7E4C57F	5CA13F952059148496E01F7BF3FC83D9
SRR14419882	2021-05-04 16:29:25	2021-05-04 16:28:19	20620603	6227422106	20620603	302	1926		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419882/SRR14419882.1	SRX10771014	UC_271	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856062	SAMN18804388	simple	3483	Cannabis sativa	UC_271					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	858F2CA89DFFA8B35633E8AD30DD8CCE	EC94C5FE258D99A9BA01677FC888A34E
SRR14419893	2021-05-04 16:33:25	2021-05-04 16:30:40	20696453	6250328806	20696453	302	1925		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419893/SRR14419893.1	SRX10771003	UC_257	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856051	SAMN18804378	simple	3483	Cannabis sativa	UC_257					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	3E0EEEA5A7F0DB6F8806DD850DC497F2	EDC90E5BCB1637105F9A827256D26328
SRR14419720	2021-05-04 16:15:50	2021-05-04 16:12:20	20901180	6312156360	20901180	302	1923		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419720/SRR14419720.1	SRX10771176	UC_533	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856224	SAMN18804535	simple	3483	Cannabis sativa	UC_533					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	A5105280FDCC4851E196E369B97B56D2	AF1851F5B6E05ABC8D929777EE128B2B
SRR14419760	2021-05-04 16:19:26	2021-05-04 16:15:48	21038223	6353543346	21038223	302	1923		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419760/SRR14419760.1	SRX10771136	UC_455	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856184	SAMN18804498	simple	3483	Cannabis sativa	UC_455					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	02544DF09564F90B16F0DA3280F76EFC	72266FCCFE40D728120227156AAF7BDD
SRR14419773	2021-05-04 16:18:16	2021-05-04 16:14:02	20890642	6308973884	20890642	302	1922		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419773/SRR14419773.1	SRX10771123	UC_435	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856171	SAMN18804487	simple	3483	Cannabis sativa	UC_435					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	2D829F03B25CB409C0A9093844DCFC20	CF274CB3EC3E976BFDF5B309A7951CDC
SRR14419884	2021-05-04 16:46:01	2021-05-04 16:42:13	20703691	6252514682	20703691	302	1919		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419884/SRR14419884.1	SRX10771012	UC_270	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856060	SAMN18804387	simple	3483	Cannabis sativa	UC_270					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	02F134AEDD5724D11B04F9D01D537293	5A5F49891C19A57C2EF50D385D572322
SRR14419742	2021-05-04 16:11:43	2021-05-04 16:06:34	20577124	6214291448	20577124	302	1914		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419742/SRR14419742.1	SRX10771154	UC_490	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856202	SAMN18804515	simple	3483	Cannabis sativa	UC_490					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B5E3E4F9A327A47FB34D5BFEC43BA33C	423EAA830784314942FB0D005A16C031
SRR14419550	2021-05-04 15:45:42	2021-05-04 15:42:36	20799461	6281437222	20799461	302	1910		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419550/SRR14419550.1	SRX10770961	UC_205	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856009	SAMN18804345	simple	3483	Cannabis sativa	UC_205					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	3488250288A0087B9AD926D2F56A90F9	E4171362DF9E380DCE95FC6A3F54E094
SRR14419567	2021-05-04 15:45:42	2021-05-04 15:41:50	20460898	6179191196	20460898	302	1902		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419567/SRR14419567.1	SRX10770944	UC_185	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855992	SAMN18804329	simple	3483	Cannabis sativa	UC_185					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	F85C5B35D39E2A9C98B9761B41D016EF	A51D86149AFD2806E509C25F2F685861
SRR14419849	2021-05-04 16:27:40	2021-05-04 16:22:58	20521354	6197448908	20521354	302	1897		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419849/SRR14419849.1	SRX10771047	UC_324	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856095	SAMN18804418	simple	3483	Cannabis sativa	UC_324					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	DA2F57F41C93800137D7882FF5331D16	D4023CD84883E86AFD6FBDC0BA90259A
SRR14419608	2021-05-04 15:55:57	2021-05-04 15:53:02	20696048	6250206496	20696048	302	1894		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419608/SRR14419608.1	SRX10770903	UC_143	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855951	SAMN18804292	simple	3483	Cannabis sativa	UC_143					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	2A26C5ADCED86192DA6CABE9788F6481	BCD680E0B9B7182BE6FD0852CF4F0F66
SRR14419774	2021-05-04 16:14:11	2021-05-04 16:10:19	20587950	6217560900	20587950	302	1893		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419774/SRR14419774.1	SRX10771122	UC_432	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856170	SAMN18804486	simple	3483	Cannabis sativa	UC_432					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	4AB895B94E2D7F31643B6EB44CBA34CD	8DE0D510A05790B3E7EC152313939F69
SRR14419848	2021-05-04 16:27:40	2021-05-04 16:21:53	20572696	6212954192	20572696	302	1891		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419848/SRR14419848.1	SRX10771048	UC_326	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856097	SAMN18804419	simple	3483	Cannabis sativa	UC_326					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B5741DE29704FB3127DC155EC338ABC6	A5C0B83DFDDA17A1AA0713F44C02607C
SRR14419886	2021-05-04 16:41:02	2021-05-04 16:37:05	20611445	6224656390	20611445	302	1889		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419886/SRR14419886.1	SRX10771010	UC_268	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856058	SAMN18804385	simple	3483	Cannabis sativa	UC_268					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	FBF6A1A739DF50CFA1EEB8717FB5CF39	3B521C5432DEEE8BCE1F039D3FC5CB51
SRR14419864	2021-05-04 16:25:01	2021-05-04 16:22:03	20405525	6162468550	20405525	302	1887		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419864/SRR14419864.1	SRX10771032	UC_306	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856080	SAMN18804405	simple	3483	Cannabis sativa	UC_306					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	A8F9FFC998EE6D1AE92EEF2B42164616	D43369BAE0A979E8074FD9DCC5077FCC
SRR14419536	2021-05-04 15:49:20	2021-05-04 15:40:51	19693134	5947326468	19693134	302	1885		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419536/SRR14419536.1	SRX10770975	Carmagnola_3	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856023	SAMN18804160	simple	3483	Cannabis sativa	Carmagnola_3					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	D2883AE3CABC5AEF86F138338D78102F	3F4CE0209423CBCE044B66F61807816F
SRR14419875	2021-05-04 16:28:48	2021-05-04 16:26:18	20616840	6226285680	20616840	302	1883		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419875/SRR14419875.1	SRX10771021	UC_282	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856068	SAMN18804395	simple	3483	Cannabis sativa	UC_282					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	4CC98A25BE752D0BE61D280A07F07CCC	5C32C69220871089191E3AB0299CF38B
SRR14419859	2021-05-04 16:27:40	2021-05-04 16:22:24	20699148	6251142696	20699148	302	1883		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419859/SRR14419859.1	SRX10771037	UC_313	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856085	SAMN18804409	simple	3483	Cannabis sativa	UC_313					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	C68A01683611D8940E52C158E45A092D	604C08E9C760B86C112D6244C2105CB4
SRR14419636	2021-05-04 16:06:47	2021-05-04 16:04:23	20516515	6195987530	20516515	302	1880		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419636/SRR14419636.1	SRX10771259	UC_115	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856306	SAMN18804267	simple	3483	Cannabis sativa	UC_115					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	D2422777A3634A1617B81DE5C6E1D589	A3DE2E018E95E2CB182FADF4B02C4B32
SRR14419588	2021-05-04 15:49:20	2021-05-04 15:45:35	20703355	6252413210	20703355	302	1879		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419588/SRR14419588.1	SRX10770923	UC_163	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855971	SAMN18804310	simple	3483	Cannabis sativa	UC_163					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	386812E85094B3F7C2B0C7123AD6B97B	7E65B942DC201B4CCDC5C60770BB4DAB
SRR14419729	2021-05-04 16:25:02	2021-05-04 16:21:26	20168085	6090761670	20168085	302	1876		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419729/SRR14419729.1	SRX10771167	UC_513	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856215	SAMN18804527	simple	3483	Cannabis sativa	UC_513					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	A4F68C71728D6282FC1F9FB02C6E6F9A	5392AB9350351104CAB2BB9994BAA25E
SRR14419534	2021-05-04 15:43:04	2021-05-04 15:40:07	20478579	6184530858	20478579	302	1875		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419534/SRR14419534.1	SRX10770977	UC_227	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856025	SAMN18804358	simple	3483	Cannabis sativa	UC_227					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	4D70A2DFC2BB43A76DA6040AF75D3794	30656F088442E19AF57A84F1C905EAF6
SRR14419577	2021-05-04 15:54:29	2021-05-04 15:46:02	20001261	6040380822	20001261	302	1872		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419577/SRR14419577.1	SRX10770934	UC_174	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855982	SAMN18804320	simple	3483	Cannabis sativa	UC_174					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	14F430C2D64772637057E21D3F59C1FF	A000CD3A30EBCD335EC402F53BCF60C7
SRR14419755	2021-05-04 16:14:11	2021-05-04 16:11:59	20406429	6162741558	20406429	302	1870		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419755/SRR14419755.1	SRX10771141	UC_464	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856189	SAMN18804503	simple	3483	Cannabis sativa	UC_464					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	3504CC6172162435DBDECA9DF57C90D9	B5627AF9B8AE0D0B2CBAF95F96A6C7AC
SRR14419578	2021-05-04 16:01:18	2021-05-04 15:46:57	20335576	6141343952	20335576	302	1868		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419578/SRR14419578.1	SRX10770933	UC_173	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855981	SAMN18804319	simple	3483	Cannabis sativa	UC_173					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B7D258D9A2AAF582EF0E52E828C31A82	73DDEDDA21F99399FF0694CCA8D61402
SRR14419560	2021-05-04 15:49:20	2021-05-04 15:43:47	20192386	6098100572	20192386	302	1866		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419560/SRR14419560.1	SRX10770951	UC_193	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855999	SAMN18804336	simple	3483	Cannabis sativa	UC_193					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	AFE08F82DB1ED8B252845EB7294D49B6	A1AE625B481B7D57CD9D65FD03F8545A
SRR14419587	2021-05-04 15:55:57	2021-05-04 15:50:41	20143647	6083381394	20143647	302	1865		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419587/SRR14419587.1	SRX10770924	UC_164	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855972	SAMN18804311	simple	3483	Cannabis sativa	UC_164					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	CE7AF1689355E65CA8EDADFAE2EB03CE	C602B077302D039859D475EEA7C42CEB
SRR14419808	2021-05-04 16:33:25	2021-05-04 16:31:47	20327755	6138982010	20327755	302	1862		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419808/SRR14419808.1	SRX10771088	UC_371	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856136	SAMN18804456	simple	3483	Cannabis sativa	UC_371					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	A041376CCC6E7134BDDD15464BD5AD2C	5213D4C23DE4B5EEE2265AA407FD98E7
SRR14419757	2021-05-04 16:09:35	2021-05-04 16:05:53	20341565	6143152630	20341565	302	1857		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419757/SRR14419757.1	SRX10771139	UC_460	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856188	SAMN18804501	simple	3483	Cannabis sativa	UC_460					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	9747C56D449B235D07DF02733A737A96	B55B78AF91260B48010B4DEAE3A2AFB6
SRR14419911	2021-05-04 16:42:25	2021-05-04 16:38:35	19417863	5864194626	19417863	302	1857		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419911/SRR14419911.1	SRX10770985	UC_237	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856032	SAMN18804362	simple	3483	Cannabis sativa	UC_237					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	3D7593D0A438488FF6AA51942D275D3C	3C3B94ABF41CEC47BB4C2F1F371441FC
SRR14419626	2021-05-04 15:58:14	2021-05-04 15:50:34	20006165	6041861830	20006165	302	1853		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419626/SRR14419626.1	SRX10771269	UC_125	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856316	SAMN18804276	simple	3483	Cannabis sativa	UC_125					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	67F6F5598F009423F526F7FDFD93FA74	5605636749AED864C5912D7EEC0D87DE
SRR14419874	2021-05-04 16:31:58	2021-05-04 16:28:25	20256144	6117355488	20256144	302	1848		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419874/SRR14419874.1	SRX10771022	UC_283	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856070	SAMN18804396	simple	3483	Cannabis sativa	UC_283					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	69FCAB0BF760D25F43BDA0A459E12911	68FB710B006B3A42F43FAC6DA5A8549C
SRR14419796	2021-05-04 16:18:16	2021-05-04 16:14:41	19736025	5960279550	19736025	302	1834		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419796/SRR14419796.1	SRX10771100	UC_393	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856148	SAMN18804466	simple	3483	Cannabis sativa	UC_393					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	D67103619735A39E596EBBED3835889C	0563D3F042C484082FFA857D883820B7
SRR14419785	2021-05-04 16:15:50	2021-05-04 16:13:35	19934194	6020126588	19934194	302	1831		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419785/SRR14419785.1	SRX10771111	UC_414	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856159	SAMN18804476	simple	3483	Cannabis sativa	UC_414					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B6027A6FF830E40FCFAE3B49C4A52FF9	D05B6E56915A01F3D0F9C99382466FE0
SRR14419614	2021-05-04 15:55:57	2021-05-04 15:49:01	19979430	6033787860	19979430	302	1830		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14419614/SRR14419614.1	SRX10770897	UC_136	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855945	SAMN18804287	simple	3483	Cannabis sativa	UC_136					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	7EACE1A1335691FE461B7CF7CF4373D2	0C1EDB53312FB32A9056F81D00AFE738
SRR14419898	2021-05-04 16:41:02	2021-05-04 16:37:56	19417667	5864135434	19417667	302	1829		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419898/SRR14419898.1	SRX10770998	UC_252	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856046	SAMN18804374	simple	3483	Cannabis sativa	UC_252					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	3EB67367201DD542EF27B482FA1E2EC5	59397C30F7C02B067E4FB756D7F3308F
SRR14419600	2021-05-04 15:54:29	2021-05-04 15:46:27	19288580	5825151160	19288580	302	1821		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419600/SRR14419600.1	SRX10770911	UC_152	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855959	SAMN18804299	simple	3483	Cannabis sativa	UC_152					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	6CBA1D7001C77902D2DD84D515090ED1	5C88B3DC1D194AEC5CAFF9B5323B4EB5
SRR14419548	2021-05-04 15:43:04	2021-05-04 15:40:30	19767873	5969897646	19767873	302	1821		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419548/SRR14419548.1	SRX10770963	UC_207	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856011	SAMN18804347	simple	3483	Cannabis sativa	UC_207					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	A611840A50E1A54938B55FDC8026C205	6730BB2D7B82DA85AE7BA53646976FE8
SRR14419832	2021-05-04 16:22:14	2021-05-04 16:19:19	19411006	5862123812	19411006	302	1815		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419832/SRR14419832.1	SRX10771064	UC_346	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856112	SAMN18804434	simple	3483	Cannabis sativa	UC_346					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	8208C8598D37CC142D8F07C920AD9863	C0ABC6B6288FF2692F774DC218CBF7D5
SRR14419847	2021-05-04 16:27:40	2021-05-04 16:23:13	19651657	5934800414	19651657	302	1813		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-24/SRR14419847/SRR14419847.1	SRX10771049	UC_327	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856096	SAMN18804420	simple	3483	Cannabis sativa	UC_327					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	834B6D0FDD5B22E859D55A688B24A433	B60E985B21E3EC76EB6E3246171CF563
SRR14419746	2021-05-04 20:12:31	2021-05-04 20:06:26	19361423	5847149746	19361423	302	1808		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419746/SRR14419746.1	SRX10771150	UC_472	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856197	SAMN18804511	simple	3483	Cannabis sativa	UC_472					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	5BF27833548C631C1BB5F4217B86FEB6	2621E8228DAC1E15840D009A2E3CF8EB
SRR14419562	2021-05-04 15:59:44	2021-05-04 15:58:07	18588751	5613802802	18588751	302	1808		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-23/SRR14419562/SRR14419562.1	SRX10770949	UC_191	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8855997	SAMN18804334	simple	3483	Cannabis sativa	UC_191					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	166C4CE250EB68914EED057EE3172AE3	0BFB4EDD6B44405F79B76007EECF6C72
SRR14419556	2021-05-04 16:04:56	2021-05-04 15:49:55	19767835	5969886170	19767835	302	1808		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos3/sra-pub-run-22/SRR14419556/SRR14419556.1	SRX10770955	UC_196	WGS	RANDOM	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP318419	PRJNA723060		723060	SRS8856003	SAMN18804339	simple	3483	Cannabis sativa	UC_196					not applicable		no					COLORADO STATE UNIVERSITY	SRA1220578		public	B1053785EBDB2BFC530834F256B6A61D	3C82F9F63B626F6D6A562838ECBE1A6E
